WigleWifi-1.4,appRelease=2.26,model=SM-A520F,release=7.0,device=a5y17lte,display=NRD90M.A520FXXU2BQIH,board=universal7880,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:07:13,1,-50,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,6,-62,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,6,-65,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,11,-70,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,48,-91,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,58,-94,32.10412153042853,35.20739930681884,615,94,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:07:13,6,-90,32.10412153042853,35.20739930681884,615,94,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:07:13,0,-103,32.10412153042853,35.20739930681884,615,94,GSM
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:07:20,48,-85,32.10412676911801,35.20739712752402,615,94,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:07:20,6,-89,32.10412676911801,35.20739712752402,615,94,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:07:20,58,-86,32.10412676911801,35.20739712752402,615,94,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:07:31,58,-85,32.104122871533036,35.20741447806358,615,99,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:07:31,48,-87,32.104122871533036,35.20741447806358,615,99,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:07:39,1,-45,32.104134229011834,35.2074636798352,613,91,WIFI
ec:8c:a2:09:8c:cc,Ariel_University,[ESS][BLE],2017-11-09 15:07:49,56,-91,32.10415786597878,35.207452699542046,612,89,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:07:56,6,-85,32.1041714027524,35.20745295099914,612,91,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:07:56,11,-65,32.1041714027524,35.20745295099914,612,91,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:08:39,1,-50,32.103131711483,35.207321187481284,689,93,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:08:39,11,-66,32.103131711483,35.207321187481284,689,93,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:08:39,6,-85,32.103131711483,35.207321187481284,689,93,WIFI
ec:8c:a2:09:8c:cc,Ariel_University,[ESS][BLE],2017-11-09 15:08:39,56,-92,32.103131711483,35.207321187481284,689,93,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:08:44,11,-95,32.10313125047833,35.207278188318014,685,75,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:08:51,6,-61,32.10310803260654,35.20728682167828,684,65,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:08:51,6,-68,32.10310803260654,35.20728682167828,684,65,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:08:51,48,-86,32.10310803260654,35.20728682167828,684,65,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:08:51,58,-87,32.10310803260654,35.20728682167828,684,65,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:08:51,58,-86,32.10310803260654,35.20728682167828,684,65,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:08:51,6,-85,32.10310803260654,35.20728682167828,684,65,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:08:51,0,-101,32.10310803260654,35.20728682167828,684,65,GSM
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:09:28,11,-88,32.10323929321021,35.20745873451233,662,43,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:09:28,58,-82,32.10323929321021,35.20745873451233,662,43,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:10:13,48,-86,32.10308632347733,35.207324121147394,698,134,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:10:23,58,-81,32.10363064426929,35.20769242197275,666,125,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:10:37,1,-54,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:10:37,6,-67,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:10:37,6,-69,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:10:37,11,-67,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:10:37,48,-87,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:89:93:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:10:37,48,-86,32.10423267446458,35.20783097483218,632,114,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:10:37,6,-88,32.10423267446458,35.20783097483218,632,114,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:10:37,0,-107,32.10423267446458,35.20783097483218,632,114,GSM
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:10:38,58,-85,32.104277182370424,35.207805493846536,628,130,WIFI
ec:8c:a2:09:8c:cc,Ariel_University,[ESS][BLE],2017-11-09 15:10:38,56,-92,32.104277182370424,35.207805493846536,628,130,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:10:38,6,-90,32.104277182370424,35.207805493846536,628,130,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:10:38,0,-101,32.104277182370424,35.207805493846536,628,130,GSM
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:10:38,11,-88,32.104277182370424,35.207805493846536,628,130,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:12:52,11,-62,32.1037448477,35.2074620872736,646,77,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS][BLE],2017-11-09 15:12:53,1,-82,32.103698956780136,35.20746284164488,649,77,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:13:28,6,-62,32.10359523072839,35.2075086068362,647,44,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:13:33,6,-64,32.103562876582146,35.207580188289285,648,48,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:13:37,58,-79,32.10355315357447,35.207657469436526,647,61,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:13:41,1,-48,32.10354674141854,35.20767926238477,647,53,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:15:00,6,-90,32.1031923,35.2074724,671,242,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:15:00,6,-89,32.1031923,35.2074724,671,242,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:15:00,0,-101,32.1031923,35.2074724,671,242,GSM
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:16:21,11,-87,32.10325534455478,35.20737583748996,673,170,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:16:30,48,-87,32.103005102835596,35.207341806963086,689,158,WIFI
00:1a:dd:f5:06:e5,Afikim_Wifi,[ESS],2017-11-09 15:18:17,6,-91,32.10366257932037,35.207630982622504,635,109,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:21:39,1,-48,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,6,-66,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,6,-75,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,11,-73,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,58,-84,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,48,-87,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,11,-88,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:21:39,6,-91,32.127249632030725,35.21376050077379,-461,43,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:21:39,58,-84,32.127249632030725,35.21376050077379,-461,43,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:21:39,0,-101,32.127249632030725,35.21376050077379,-461,43,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:21:48,1,-49,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,6,-67,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,6,-70,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,11,-72,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,58,-84,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,48,-87,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:21:48,11,-91,32.10540257859975,35.207991572096944,-14,85,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:21:48,58,-85,32.10540257859975,35.207991572096944,-14,85,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:21:48,0,-101,32.10540257859975,35.207991572096944,-14,85,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:21:52,1,-51,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,6,-67,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,6,-70,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,11,-71,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,58,-84,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,48,-88,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:21:52,11,-90,32.105994299054146,35.210211519151926,5,77,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:21:52,58,-85,32.105994299054146,35.210211519151926,5,77,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:21:52,0,-101,32.105994299054146,35.210211519151926,5,77,GSM
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:22:01,6,-91,32.10616608615965,35.21046129986644,3,76,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:22:08,1,-51,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,6,-65,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,6,-70,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,11,-71,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,58,-83,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,48,-85,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:22:08,58,-85,32.10642952937633,35.21221756003797,-15,95,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,6,-91,32.10642952937633,35.21221756003797,-15,95,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:22:08,0,-101,32.10642952937633,35.21221756003797,-15,95,GSM
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:22:08,11,-93,32.10642952937633,35.21221756003797,-15,95,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:22:50,1,-48,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,6,-67,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,6,-71,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,11,-70,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,58,-85,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,48,-86,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,11,-90,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:22:50,58,-86,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,6,-89,32.11261340416968,35.21101551130414,76,391,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:22:50,6,-95,32.11261340416968,35.21101551130414,76,391,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:22:50,0,-101,32.11261340416968,35.21101551130414,76,391,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:22:54,1,-48,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,6,-67,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,6,-75,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,11,-70,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,58,-85,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,48,-86,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,11,-90,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:09:8c:c8,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,6,-89,32.113622250035405,35.211076866835356,66,419,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:22:54,6,-92,32.113622250035405,35.211076866835356,66,419,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:22:54,0,-101,32.113622250035405,35.211076866835356,66,419,GSM
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:22:59,58,-85,32.11411732714623,35.21191421896219,54,350,WIFI
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:23:09,1,-51,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,6,-64,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,6,-72,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,11,-70,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,58,-89,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,48,-88,32.11262149270624,35.211449190974236,52,352,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:23:09,11,-88,32.11262149270624,35.211449190974236,52,352,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:23:09,0,-101,32.11262149270624,35.211449190974236,52,352,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:23:14,1,-50,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,6,-66,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,6,-70,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,11,-70,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,58,-84,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,48,-88,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:23:14,11,-88,32.11037723813206,35.2110505476594,62,368,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:23:14,58,-83,32.11037723813206,35.2110505476594,62,368,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:23:14,0,-101,32.11037723813206,35.2110505476594,62,368,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:23:18,1,-50,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:23:18,6,-65,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:23:18,6,-70,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:23:18,11,-71,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:23:18,58,-84,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:23:18,48,-86,32.113247411325574,35.21090101450682,121,373,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:23:18,58,-83,32.113247411325574,35.21090101450682,121,373,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:23:18,0,-101,32.113247411325574,35.21090101450682,121,373,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:23:22,1,-50,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,6,-64,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,6,-71,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,11,-71,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,58,-84,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:09:93:bc,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,48,-86,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:23:22,58,-84,32.11491339839995,35.21125682629645,88,384,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:23:22,11,-91,32.11491339839995,35.21125682629645,88,384,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:23:22,0,-101,32.11491339839995,35.21125682629645,88,384,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:23:30,1,-49,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,6,-63,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,6,-71,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,11,-66,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,58,-82,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:88:d7:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-11-09 15:23:30,58,-83,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,11,-91,32.11185123771429,35.2105875313282,100,381,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:23:30,6,-93,32.11185123771429,35.2105875313282,100,381,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:23:30,0,-101,32.11185123771429,35.2105875313282,100,381,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:24:09,1,-49,32.110287216492,35.210409834980965,150,407,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:24:09,6,-63,32.110287216492,35.210409834980965,150,407,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:24:09,6,-73,32.110287216492,35.210409834980965,150,407,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:24:09,11,-66,32.110287216492,35.210409834980965,150,407,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:24:09,58,-82,32.110287216492,35.210409834980965,150,407,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:24:09,6,-88,32.110287216492,35.210409834980965,150,407,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:24:09,0,-101,32.110287216492,35.210409834980965,150,407,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:24:14,1,-49,32.11209661792964,35.21051863208413,150,425,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:24:14,6,-63,32.11209661792964,35.21051863208413,150,425,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:24:14,6,-69,32.11209661792964,35.21051863208413,150,425,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:24:14,11,-66,32.11209661792964,35.21051863208413,150,425,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:24:14,58,-83,32.11209661792964,35.21051863208413,150,425,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:24:14,6,-90,32.11209661792964,35.21051863208413,150,425,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:24:14,0,-101,32.11209661792964,35.21051863208413,150,425,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:24:23,1,-52,32.11013873107731,35.20989979617298,187,435,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:24:23,6,-63,32.11013873107731,35.20989979617298,187,435,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:24:23,6,-68,32.11013873107731,35.20989979617298,187,435,WIFI
ec:8c:a2:09:93:b8,Ariel_University,[ESS][BLE],2017-11-09 15:24:23,11,-72,32.11013873107731,35.20989979617298,187,435,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS][BLE],2017-11-09 15:24:23,58,-84,32.11013873107731,35.20989979617298,187,435,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS][BLE],2017-11-09 15:24:23,6,-89,32.11013873107731,35.20989979617298,187,435,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-11-09 15:24:23,0,-101,32.11013873107731,35.20989979617298,187,435,GSM
54:e6:fc:a4:a9:2a,AUC,[ESS],2017-11-09 15:24:28,1,-49,32.112486879341304,35.21035744808614,184,446,WIFI
ec:8c:a2:08:d7:68,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,6,-63,32.112486879341304,35.21035744808614,184,446,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS][BLE],2017-11-09 15:24:28,6,-68,32.112486879341304,35.21035744808614,184,446,WIFI
