12/05/17 11:33 AM,model=SM-G950F_device=dreamlte,32.103937978332,35.21059624682623,702.0706100851907,1,24:79:2a:2b:07:b8,Ariel_University,11,-57
12/05/17 11:33 AM,model=SM-G950F_device=dreamlte,32.10369861480585,35.21017541181782,710.7485234469889,1,24:79:2a:2b:07:bc,Ariel_University,36,-58
12/05/17 11:34 AM,model=SM-G950F_device=dreamlte,32.10363047533494,35.21005058122789,710.6278805201182,1,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-50
12/05/17 11:36 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,34:8f:27:a0:89:b7," ",44,-54
12/05/17 11:36 AM,model=SM-G950F_device=dreamlte,32.10389959336899,35.21064024976306,697.973510339418,10,34:8f:27:20:89:b8,Ariel_University,6,-50,34:8f:27:20:89:bc,Ariel_University,44,-53,34:8f:27:a0:89:b7," ",44,-54,24:79:2a:2b:07:bc,Ariel_University,36,-73,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-73,24:79:2a:2b:07:b8,Ariel_University,11,-74,24:79:2a:ab:07:b7," ",36,-75,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-78,24:79:2a:2c:5c:18,Ariel_University,11,-86,1c:b9:c4:16:06:bc,Ariel_University,48,-88
12/05/17 11:36 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,24:79:2a:2b:02:78,Ariel_University,6,-89
12/05/17 11:36 AM,model=SM-G950F_device=dreamlte,32.10356477468705,35.210226771888934,704.5505320150171,3,34:8f:27:20:89:b8,Ariel_University,6,-44,24:79:2a:ac:5c:17," ",36,-89,1c:b9:c4:16:06:b8,Ariel_University,11,-89
12/05/17 11:37 AM,model=SM-G950F_device=dreamlte,32.10414510578413,35.20970990794288,685.5178718379863,1,1c:b9:c4:16:05:38,Ariel_University,11,-89
12/05/17 11:37 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,3,34:8f:27:20:89:b8,Ariel_University,6,-39,b2:6c:ac:9f:fb:1f,iagree,1,-89,90:6c:ac:9f:fb:1f,Guest,1,-91
12/05/17 11:37 AM,model=SM-G950F_device=dreamlte,32.10395787254809,35.21066586937115,700.0417569551787,4,24:79:2a:2b:07:b8,Ariel_University,11,-67,24:79:2a:2b:07:bc,Ariel_University,36,-68,24:79:2a:ab:07:b7," ",36,-69,24:79:2a:2c:5c:18,Ariel_University,11,-81
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.104078286672795,35.20976081938432,693.0199260546773,8,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-55,24:79:2a:2c:5c:18,Ariel_University,11,-67,24:79:2a:2c:5c:1c,Ariel_University,36,-68,24:79:2a:2b:02:78,Ariel_University,6,-72,24:79:2a:ac:5c:17," ",36,-72,b2:6c:ac:9f:f1:c5,paysday,2,-85,a2:6c:ac:a0:3d:eb,giftwizard,3,-86,90:6c:ac:a0:3d:eb,Guest,3,-89
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.10389211659808,35.21052684233327,703.4480672712724,10,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-61,24:79:2a:2b:07:b8,Ariel_University,11,-64,24:79:2a:2c:5c:18,Ariel_University,11,-64,24:79:2a:ab:07:b7," ",36,-66,24:79:2a:2b:02:78,Ariel_University,6,-68,24:79:2a:2b:07:bc,Ariel_University,36,-70,c4:12:f5:fd:6a:74,mati-sh1,9,-71,24:79:2a:2c:5c:1c,Ariel_University,36,-72,24:79:2a:ab:02:77," ",44,-76,24:79:2a:2b:02:7c,Ariel_University,44,-78
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.10429901827579,35.209848985048666,685.5901418632598,2,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-55,1c:b9:c4:16:05:38,Ariel_University,11,-91
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,3,90:6c:ac:9f:fb:1f,Guest,1,-87,b2:6c:ac:9f:fb:1f,iagree,1,-91,1c:b9:c4:15:23:5c,Ariel_University,36,-91
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,a2:6c:ac:a0:3d:eb,giftwizard,3,-84
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.10370749748828,35.21014103145731,710.7637582520747,3,24:79:2a:ac:5c:17," ",36,-69,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-73,1c:b9:c4:95:23:57," ",36,-89
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,34:8f:27:60:8b:93,island-208B90,8,-75
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.10369861480585,35.21017541181782,710.7485234469889,3,24:79:2a:2b:07:bc,Ariel_University,36,-65,34:8f:27:20:89:b8,Ariel_University,6,-72,1c:b9:c4:15:34:b8,Ariel_University,6,-89
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,32.10429205450397,35.20939826541328,686.5688740722308,1,1c:b9:c4:15:23:58,Ariel_University,6,-85
12/05/17 11:41 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,90:6c:ac:a0:3d:eb,Guest,3,-76
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10415057200843,35.20967280098812,685.4984233928645,2,1c:b9:c4:16:05:38,Ariel_University,11,-86,b2:6c:ac:9f:fb:1f,iagree,1,-86
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,1c:b9:c4:95:23:57," ",36,-89
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10414908927292,35.20932900659813,686.6718807560967,3,90:6c:ac:9f:f1:c5,CliClap,2,-81,90:6c:ac:a0:3d:eb,Guest,3,-81,34:8f:27:20:89:bc,Ariel_University,44,-91
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,34:8f:27:a0:89:b7," ",44,-89
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10406321,35.20902709,685.0,4,24:79:2a:2b:02:7c,Ariel_University,44,-74,24:79:2a:ab:02:77," ",44,-74,b2:6c:ac:a0:3d:eb,sinusafe,3,-75,a2:6c:ac:a0:3d:eb,giftwizard,3,-76
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10388636996859,35.210495793883545,704.3995607580194,10,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-56,24:79:2a:2b:02:78,Ariel_University,6,-68,24:79:2a:2c:5c:18,Ariel_University,11,-69,24:79:2a:2c:5c:1c,Ariel_University,36,-70,24:79:2a:2b:07:bc,Ariel_University,36,-71,24:79:2a:ab:07:b7," ",36,-71,24:79:2a:2b:07:b8,Ariel_University,11,-72,24:79:2a:ac:5c:17," ",36,-72,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-79,a2:6c:ac:9f:f1:c5,Guest,2,-80
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10393455867421,35.21058750454095,702.2976246517343,1,24:79:2a:2b:07:b8,Ariel_University,11,-65
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,34:8f:27:20:89:b8,Ariel_University,6,-77
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10410609111978,35.209680134652245,689.5075334530331,2,24:79:2a:2c:5c:18,Ariel_University,11,-64,1c:b9:c4:15:23:58,Ariel_University,6,-80
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10369861480585,35.21017541181782,710.7485234469889,5,24:79:2a:2b:07:bc,Ariel_University,36,-66,34:8f:27:60:8b:93,island-208B90,8,-85,c4:12:f5:fd:6a:74,mati-sh1,9,-87,b2:6c:ac:9f:fb:1f,iagree,1,-87,a2:6c:ac:9f:fb:1f,Neuropplied,1,-90
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10430339414533,35.20937841142595,685.6726713025541,2,b2:6c:ac:9f:f1:c5,paysday,2,-77,c2:6c:ac:9f:fb:1f,shapedo,1,-90
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.103724904733575,35.21020742379761,710.7830608193167,1,24:79:2a:ab:07:b7," ",36,-66
12/05/17 11:43 AM,model=SM-G950F_device=dreamlte,32.10449092916594,35.20967375399507,686.3786264050832,1,c2:6c:ac:9f:fb:1f,shapedo,1,-85
12/05/17 11:44 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,90:6c:ac:9f:fb:1f,Guest,1,-85
12/05/17 11:44 AM,model=SM-G950F_device=dreamlte,32.103878547805394,35.21049139347681,704.2390272715946,2,24:79:2a:2b:07:b8,Ariel_University,11,-59,24:79:2a:2b:07:bc,Ariel_University,36,-61
12/05/17 11:44 AM,model=SM-G950F_device=dreamlte,32.103804451692376,35.210254888699964,710.9347988784789,1,24:79:2a:ac:5c:17," ",36,-67
12/05/17 11:45 AM,model=SM-G950F_device=dreamlte,32.10390541194448,35.210540556420845,703.2719823218753,10,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-63,24:79:2a:2c:5c:1c,Ariel_University,36,-67,24:79:2a:ac:5c:17," ",36,-67,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-68,24:79:2a:2b:07:bc,Ariel_University,36,-70,24:79:2a:2b:02:78,Ariel_University,6,-70,24:79:2a:ab:07:b7," ",36,-71,24:79:2a:2b:07:b8,Ariel_University,11,-72,24:79:2a:2c:5c:18,Ariel_University,11,-74,24:79:2a:2b:02:78,Ariel_University,6,-75
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.103946894196916,35.21068461126014,697.4558067260735,10,24:79:2a:ab:07:b7," ",36,-67,24:79:2a:2b:07:bc,Ariel_University,36,-68,1c:b9:c4:16:1d:78,Ariel_University,1,-69,24:79:2a:2b:07:b8,Ariel_University,11,-71,1c:b9:c4:16:1d:7c,Ariel_University,44,-71,1c:b9:c4:16:06:bc,Ariel_University,48,-73,1c:b9:c4:16:06:b8,Ariel_University,11,-75,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-77,34:8f:27:20:89:b8,Ariel_University,6,-78,24:79:2a:2b:02:78,Ariel_University,6,-79
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.10389068284486,35.20989481963805,702.1979877236986,4,24:79:2a:2b:07:b8,Ariel_University,11,-66,24:79:2a:2c:5b:d8,Ariel_University,1,-74,1c:b9:c4:96:ed:47," ",36,-86,1c:b9:c4:16:ed:4c,Ariel_University,36,-86
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.10363047533494,35.21005058122789,710.6278805201182,2,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-72,24:79:2a:2c:5b:dc,Ariel_University,36,-79
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.10353904388322,35.20994639016426,710.4770498913509,2,24:79:2a:ac:5b:d7," ",36,-81,1c:b9:c4:95:fd:47," ",36,-87
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.10389647569467,35.2105085726131,696.8154530663531,5,1c:b9:c4:16:06:bc,Ariel_University,48,-65,1c:b9:c4:16:06:b8,Ariel_University,11,-66,1c:b9:c4:96:06:b7," ",48,-66,1c:b9:c4:15:ed:b8,IT-MNG,1,-87,1c:b9:c4:15:1c:b8,Ariel_University,1,-90
12/05/17 11:47 AM,model=SM-G950F_device=dreamlte,32.10358793100277,35.21000687192557,703.4091603760107,7,1c:b9:c4:16:ed:48,Ariel_University,6,-73,3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,6,-75,1c:b9:c4:16:ed:4c,Ariel_University,36,-77,a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,6,-87,1c:b9:c4:15:1c:bc,Ariel_University,36,-90,1c:b9:c4:15:ed:bc,IT-MNG,48,-91,1c:b9:c4:95:ed:b7," ",48,-91
12/05/17 11:48 AM,model=SM-G950F_device=dreamlte,32.103691165567696,35.21012631254573,707.3836589030648,3,1c:b9:c4:16:06:b8,Ariel_University,11,-61,1c:b9:c4:96:e5:a7," ",36,-89,1c:b9:c4:16:e5:ac,Ariel_University,36,-90
