12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10321853012845,35.209265811908715,707.8142966436659,2,40:a5:ef:7a:17:f2,2.4V1,1,-88,14:ae:db:58:0d:6d,__ery,11,-89
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10372373711589,35.208841189129615,698.3679718148028,4,1c:b9:c4:16:28:e8,Ariel_University,1,-79,ec:8c:a2:26:d3:68,Ariel_University,11,-87,1c:b9:c4:16:12:e8,Ariel_University,1,-90,1c:b9:c4:16:13:08,Ariel_University,11,-90
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10333164032615,35.20819838175525,695.4541407549987,3,8c:0c:90:2e:16:88,Ariel_University,11,-58,8c:0c:90:6e:16:88," ",11,-60,00:25:86:cc:00:f8,AUC_54_R,5,-91
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.103855289219545,35.2080279326547,697.9108088690601,3,8c:0c:90:ae:16:83," ",11,-59,00:25:86:cc:00:f8,AUC_54_R,5,-84,00:25:86:cc:07:b2,KCG_54,2,-86
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.104074825823844,35.209019115585185,699.1371181130343,2,78:11:dc:1a:cf:d0,TamiRacheli,8,-89,00:02:6f:b8:c4:1a," ",11,-91
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10448437467307,35.20913920812508,691.4632304231533,3,1c:b9:c4:16:1d:7c,Ariel_University,44,-61,1c:b9:c4:15:fd:4c,Ariel_University,36,-77,ec:8c:a2:26:d2:c8,Ariel_University,11,-89
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.103722166290794,35.20906873340694,691.4336737818944,2,10:0d:7f:99:32:5e,Bezeq-n_325E,11,-75,ec:8c:a2:26:d3:68,Ariel_University,11,-78
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10396497112634,35.20874128783734,697.2819202146289,3,ec:8c:a2:26:d3:68,Ariel_University,11,-73,24:c9:a1:35:a5:e8,Ariel_University,6,-89,1c:b9:c4:16:05:38,Ariel_University,11,-90
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10422293416396,35.20922069777887,701.14505284804,6,1c:b9:c4:16:05:38,Ariel_University,11,-81,1c:b9:c4:16:cc:dc,Ariel_University,36,-82,1c:b9:c4:96:cc:d7," ",36,-84,b2:6c:ac:a0:3d:eb,sinusafe,3,-85,1c:b9:c4:15:23:58,Ariel_University,6,-85,00:02:6f:8e:64:67," ",1,-88
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.104279615534075,35.209415400217104,692.9719082029347,4,00:27:22:f3:bb:2b," ",6,-67,a2:6c:ac:a0:3d:eb,giftwizard,3,-86,1c:b9:c4:15:23:5c,Ariel_University,36,-88,c4:12:f5:fd:6a:74,mati-sh1,9,-90
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.104097377536256,35.20905975059079,698.5234842169198,5,00:27:22:f3:bb:2b," ",6,-60,00:02:6f:8e:64:67," ",1,-75,90:6c:ac:a0:3d:eb,Guest,3,-85,8c:0c:90:2f:ca:18,Ariel_University,1,-85,1c:b9:c4:95:23:57," ",36,-89
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10430125383982,35.209560312666355,687.7607952616157,2,a2:6c:ac:9f:fb:1f,Neuropplied,1,-84,c2:6c:ac:9f:fb:1f,shapedo,1,-88
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.103908488712655,35.20910627549741,703.0571939530408,2,00:02:6f:b8:c4:1a," ",11,-84,90:6c:ac:9f:f1:c5,CliClap,2,-86
12/05/17 11:49 AM,model=SM-G950F_device=dreamlte,32.10417239196412,35.20910957623208,689.5876285731864,1,1c:b9:c4:16:cc:d8,Ariel_University,1,-87
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10369124149031,35.209603012313714,706.518668784286,2,a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,6,-76,ec:8c:a2:26:d3:c8,Ariel_University,6,-89
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.103903424303596,35.20901740025639,686.8435364037783,4,ec:8c:a2:26:d3:68,Ariel_University,11,-59,1c:b9:c4:95:fd:47," ",36,-78,ec:8c:a2:26:b0:e8,Ariel_University,6,-83,f0:b0:52:3e:d6:f8,Ariel_University,11,-90
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10444606129982,35.2096321233101,698.2635770682336,4,1c:b9:c4:16:cc:dc,Ariel_University,36,-70,1c:b9:c4:16:cc:d8,Ariel_University,1,-75,18:d6:c7:ad:25:1a," ",13,-88,90:f6:52:05:24:78,ahmad,9,-92
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10438598651307,35.20861648645308,697.3178549789851,2,1c:b9:c4:96:1d:77," ",44,-65,00:27:22:f3:e0:83," ",11,-89
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,0.0,0.0,0.0,1,8c:0c:90:2d:79:88,Ariel_University,1,-88
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10394166676989,35.208466874348346,691.9963491865341,1,00:25:86:cc:00:f8,AUC_54_R,5,-77
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.103722366164334,35.20917496363173,708.0778794826228,2,8c:0c:90:ae:16:83," ",11,-54,fc:3f:db:9c:43:33,DIRECT-32-HP DeskJet 3630 series,6,-89
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10258798763252,35.20759021123835,693.1085203108703,1,14:ae:db:58:0d:6d,__ery,11,-83
12/05/17 11:50 AM,model=SM-G950F_device=dreamlte,32.10317881975933,35.20968131445852,701.0862595060743,5,1c:b9:c4:16:e5:ac,Ariel_University,36,-77,1c:b9:c4:96:e5:a7," ",36,-78,1c:b9:c4:96:f1:57," ",52,-75,1c:b9:c4:16:f1:5c,Ariel_University,52,-75,1c:b9:c4:16:f1:58,Ariel_University,6,-88
